,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
29,"The Trump administration can withhold millions of dollars in law enforcement grants to force states to co-operate with U.S. immigration enforcement, a federal appeals court in New York ruled Wednesday in a decision that conflicted with three other federal app…","President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",1.0,221,40,5,18,3,13.666666666666666,5.525,0,0.0,0.0,0.0,2.5,29,0,0,0,1,0,0,0,0,29,0,0,0,0.0,0.0,1.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,-2.5,-5.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,-3.0,1.82,0.38,-0.38,0.69,0.39,-2.44,-0.01,-0.02,1.25,0.0,-0.13,0.52,1.26,-0.09,-0.03,0.08,0.18,-0.02,0.05,0.0,-0.01,1.26,-0.02,-0.02,0.05
30,A Texas man pleaded not guilty to 90 federal hate crime charges on Wednesday after he was accused of deliberately targeting people of Mexican heritage in the shooting rampage that killed 22 people at a Walmart store in El Paso last year.,"La policía en Australia pidió la ayuda del público para investigar la muerte de Anthony Stott, de 43 años, un maestro de Brisbane que fue atado a una silla, golpeado y atropellado por un camión.…",1.0,196,42,5,16,2,42.0,4.666666666666667,0,20.0,0.0,0.0,11.904761904761903,36,0,0,0,2,0,1,0,0,36,0,0,1,35.0,7.0,3.0,-5.0,0.0,24.0,0.07,0.0,20.0,0.0,0.0,11.9,8.0,-5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,2.59,0.68,-0.38,0.78,0.37,-1.89,-0.03,-0.02,1.41,0.0,-0.19,0.77,1.5,-0.09,-0.03,0.07,0.22,-0.02,0.05,0.0,-0.01,1.5,-0.02,-0.02,0.05
31,"""Aggressive"" migration policies imposed by the Untied States and Mexico are trapping Central American migrants and refugees in a ""vicious cycle"" of violence, sexual assault, kidnappings and ill treatment from border authorities, a new report from Doctors With…",La ignorancia desenfrenada y la información errónea sobre el nuevo coronavirus ha llevado a que se propaguen los ataques racistas y xenófobos contra estadounidenses o contra cualquiera que luzca como asiático en Estados Unidos. Estos son algunos casos y algun…,1.0,223,38,4,17,1,38.0,5.868421052631579,0,25.0,0.0,0.0,5.263157894736842,31,0,0,0,0,0,0,0,0,31,0,0,0,2.0,-2.0,-1.0,-9.0,-1.0,18.0,0.34,0.0,25.0,0.0,0.0,5.26,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,4.16,0.83,-0.42,0.89,0.33,-1.5,-0.01,-0.02,1.71,0.0,-0.24,0.79,1.58,-0.09,-0.03,0.07,0.2,-0.02,0.03,0.0,-0.01,1.58,-0.02,-0.02,0.03
32,A Philadelphia nonprofit group has detailed plans to open the country's first medically supervised injection site next week to combat overdose deaths despite outrage from neighbours and opposition from the local U.S. Attorney.,A Chinese woman who was acquitted of trespassing at President Donald Trump's Mar-a-Lago resort was sentenced to six months in prison for resisting an officer during the incident in December.,1.0,194,33,5,14,4,11.333333333333334,5.878787878787879,0,0.0,0.0,0.0,6.0606060606060606,27,0,0,0,0,0,0,0,0,27,0,0,0,33.0,3.0,-1.0,3.0,2.0,-18.67,0.51,0.0,-33.33,0.0,0.0,2.73,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.76,0.83,-0.42,0.91,0.37,-1.94,0.01,-0.02,1.24,0.0,-0.3,0.83,1.53,-0.09,-0.03,0.06,0.18,-0.02,0.0,0.0,-0.01,1.53,-0.02,-0.02,0.0
33,"A court in eastern China has sentenced a Swedish seller of books that took a skeptical look at the ruling Communist Party to 10 years in prison for ""illegally providing intelligence overseas,"" in a further sign of Beijing's hard line toward its critics.","Michael Bloomberg unveiled a suite of proposals on Tuesday aimed at addressing racial disparities in the criminal justice system, reducing the prison population and investing in reintegration initiatives.",1.0,211,43,5,14,2,43.0,4.906976744186046,0,0.0,0.0,2.3255813953488373,11.627906976744185,35,0,0,0,1,0,1,0,0,35,0,0,1,34.0,15.0,0.0,2.0,0.0,15.0,-1.41,0.0,0.0,0.0,2.33,4.49,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,5.82,1.12,-0.43,0.92,0.36,-1.42,-0.0,-0.02,0.79,0.0,-0.27,1.03,1.71,-0.09,-0.03,0.05,0.19,-0.02,0.0,0.0,-0.01,1.71,-0.02,-0.02,0.0
34,"Outspoken Hong Kong publisher Jimmy Lai and two prominent opposition politicians were charged Friday with illegal assembly over a pro-democracy march last year, as the territory's Beijing-backed government appeared to move to settle scores over the protests.","Domestic violence perpetrators and those with orders of protection against them in St. Louis County, Missouri, will be banned from carrying concealed weapons come March, following a County Council vote.",1.0,222,37,6,15,2,37.0,6.0,0,16.666666666666664,0.0,2.7027027027027026,8.108108108108109,31,0,0,0,1,0,0,0,0,31,0,0,0,49.0,7.0,-1.0,2.0,-1.0,22.0,0.23,0.0,2.38,0.0,-0.63,8.11,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,7.13,1.22,-0.4,0.97,0.35,-1.11,0.02,-0.02,0.85,0.0,-0.25,1.12,1.77,-0.09,-0.03,0.05,0.2,-0.02,-0.02,0.0,-0.01,1.77,-0.02,-0.02,-0.02
35,"Pope Francis declined Wednesday to approve the ordination of married men to address a shortage of priests in the Amazon, sidestepping a fraught issue that has dominated debate in the Catholic Church and even involved retired Pope Benedict XVI.","Tuesday night's debate was a frenetic free-for-all, with six candidates all trying to knock Democratic presidential front-runner Bernie Sanders off the course of claiming the party's nomination.",1.0,205,39,7,15,2,39.0,5.256410256410256,0,0.0,0.0,5.128205128205128,7.6923076923076925,26,0,0,0,0,0,0,0,0,26,0,0,0,37.0,12.0,3.0,4.0,0.0,12.0,-0.97,0.0,-25.0,0.0,5.13,0.28,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.9,1.37,-0.35,1.01,0.34,-0.75,0.02,-0.02,0.44,0.0,-0.15,1.2,1.69,-0.09,-0.03,0.04,0.18,-0.02,-0.04,0.0,-0.01,1.69,-0.02,-0.02,-0.04
36,"Convicted of ""wilfully promoting hatred against Jewish people"" over website posts, Arthur Topham is back in court for allegedly breaching the terms of his probation.","Since Evelyn Yang told her story, nearly 40 additional people have alleged sexual misconduct by OB-GYN Robert Hadden, who avoided prison time in a 2016 plea deal.",1.0,141,25,5,7,2,25.0,5.64,0,20.0,0.0,0.0,4.0,23,0,0,0,0,0,1,0,0,23,0,0,1,5.0,-2.0,1.0,-5.0,0.0,-2.0,0.6,0.0,20.0,0.0,0.0,-3.41,-4.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,-1.0,6.9,1.13,-0.36,0.83,0.32,-0.8,0.03,-0.02,0.59,0.0,-0.2,1.17,1.54,-0.09,-0.03,0.04,0.17,-0.02,-0.04,0.0,-0.01,1.54,-0.02,-0.02,-0.04
37,"Police in New Westminster are asking for the public's help in finding Nirla Sharma, 44-year-old South Asian woman who went missing at 4 am from her home. She failed to show up for work on Monday morning and did not take any personal belongings with her.","Documenting a horrifying story from every conceivable angle, ""The Trials of Gabriel Fernandez"" examines the abuse and murder of an eight-year-old boy by his mother and her boyfriend, and the ways that the system failed to protect him. Difficult to watch, the …",1.0,208,46,10,15,3,23.0,4.521739130434782,0,20.0,0.0,2.1739130434782608,2.1739130434782608,42,0,0,0,1,0,2,0,0,42,0,0,2,-10.0,3.0,4.0,1.0,1.0,1.5,-0.55,0.0,20.0,0.0,-0.15,-7.13,10.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,10.0,0.0,0.0,-1.0,7.72,1.46,-0.23,0.87,0.34,-0.89,0.01,-0.02,0.73,0.0,-0.19,1.1,1.89,-0.09,-0.03,0.03,0.18,-0.02,-0.01,0.0,-0.01,1.89,-0.02,-0.02,-0.01
38,Langley RCMP’s top officer says he’s extremely concerned about public safety following the second deadly shooting in a busy public space in his Metro Vancouver community in recent months.,"Rashad Robinson, citing a recent Color of Change report, writes that what the TV crime drama genre communicates to the public about both the criminal justice system and race is highly inaccurate, problematic and working against support for criminal justice re…",1.0,159,29,4,11,2,29.0,5.482758620689655,0,0.0,0.0,3.4482758620689653,6.896551724137931,24,0,0,0,0,0,1,0,0,24,0,0,1,-61.0,-12.0,-1.0,-5.0,1.0,-12.0,0.12,0.0,-20.0,0.0,1.01,-5.3,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.0,0.0,0.0,1.0,7.23,1.33,-0.26,0.8,0.33,-0.83,0.01,-0.02,0.36,0.0,-0.14,1.14,1.76,-0.09,-0.03,0.03,0.16,-0.02,-0.0,0.0,-0.01,1.76,-0.02,-0.02,-0.0
39,A lawyer for a gaming expert says a cash cap is the only way to stop money laundering at casinos in British Columbia.,"While a president certainly has a broad right to fire officials, he is not entitled to do so for criminal reasons -- like witness retaliation, writes Elie Honig.",1.0,95,23,3,11,2,23.0,4.130434782608695,0,33.33333333333333,0.0,0.0,0.0,21,0,0,0,0,0,0,0,0,21,0,0,0,-39.0,-5.0,-3.0,4.0,0.0,-5.0,-0.66,0.0,16.67,0.0,-7.14,-3.57,-3.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,5.17,1.07,-0.32,0.74,0.32,-0.91,-0.02,-0.02,0.83,0.0,-0.19,1.02,1.56,-0.09,-0.03,0.02,0.15,-0.02,-0.02,0.0,-0.01,1.56,-0.02,-0.02,-0.02
40,A Kelowna resident will face trial by judge-alone this fall in connection with a police chase that ended in a four-car collision last September just hours after he was released from jail.,Lawmakers in the House of Representatives are set to cast a historic vote this week to designate lynching as a federal crime.,1.0,156,32,5,12,2,32.0,4.875,0,20.0,0.0,0.0,3.125,28,0,0,0,0,0,1,0,0,28,0,0,1,52.0,10.0,1.0,5.0,0.0,10.0,0.15,0.0,-5.0,0.0,0.0,-1.42,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,4.7,1.03,-0.33,0.71,0.31,-0.78,-0.03,-0.02,0.96,0.0,-0.23,0.98,1.55,-0.09,-0.03,0.02,0.13,-0.02,-0.02,0.0,-0.01,1.55,-0.02,-0.02,-0.02
41,Coquitlam search and rescue members have joined the search for a missing New Westminster woman who was last seen by her family late Sunday.,"Good news, true crime fans and armchair sleuths: ""Forensic Files"" has gotten a reboot.",1.0,116,24,5,10,2,24.0,4.833333333333333,0,20.0,0.0,0.0,0.0,22,0,0,0,0,0,2,0,0,22,0,0,2,43.0,10.0,3.0,4.0,0.0,10.0,-0.38,0.0,20.0,0.0,-7.14,-7.14,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,3.3,0.81,-0.33,0.63,0.3,-0.84,-0.04,-0.02,1.08,0.0,-0.27,0.86,1.39,-0.09,-0.03,0.02,0.12,-0.02,0.01,0.0,-0.01,1.39,-0.02,-0.02,0.01
42,"A pilot project is set to begin next week where people who live with an opioid dependency will be able to access clean, prescription Dilaudid pills.",Lawmakers will take a historic vote on Wednesday when the House of Representatives takes up legislation to make lynching a federal crime.,1.0,123,26,6,10,2,26.0,4.730769230769231,0,33.33333333333333,0.0,3.8461538461538463,0.0,24,0,0,0,0,0,0,0,0,24,0,0,0,7.0,4.0,1.0,3.0,0.0,4.0,-0.54,0.0,33.33,0.0,3.85,-4.55,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.13,0.64,-0.31,0.56,0.29,-0.85,-0.05,-0.02,1.51,0.0,-0.22,0.75,1.28,-0.09,-0.03,0.01,0.1,-0.02,-0.01,0.0,-0.01,1.28,-0.02,-0.02,-0.01
43,"Family and friends of Nirla Sharma, a New Westminster, B.C., woman who disappeared from her home early Monday morning, are placing posters in the community in the hopes someone with information on her whereabouts will come forward.","Many kids dream of meeting their heroes. But 10-year-old Gaige Pike from Florida wanted to be a hero — specifically, a crime-fighting robot.",1.0,195,37,5,16,4,13.0,5.27027027027027,0,20.0,0.0,0.0,0.0,31,0,0,0,0,0,4,0,0,31,0,0,4,77.0,14.0,2.0,7.0,1.0,1.5,0.14,0.0,-13.33,0.0,-4.35,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,2.64,0.73,-0.32,0.62,0.33,-1.16,-0.05,-0.02,1.61,0.0,-0.26,0.65,1.34,-0.09,-0.03,0.01,0.09,-0.02,0.06,0.0,-0.01,1.34,-0.02,-0.02,0.06
44,"For the second day in a row, Tejwant Danjou dropped a bombshell during his second degree murder trial in B.C. Supreme Court in Kelowna, B.C. that would drastically alter the course of the proceedings.","An Alabama man convicted of killing three police officers is lending his voice to defenders of Nathaniel Woods, a co-defendant who is scheduled to be executed Thursday for the same crime despite questions about his culpability.",1.0,167,34,3,15,6,7.2,4.911764705882353,0,0.0,0.0,0.0,5.88235294117647,22,0,0,0,0,0,1,0,0,22,0,0,1,-25.0,-2.0,-5.0,2.0,4.0,-28.8,-0.42,0.0,-37.5,0.0,0.0,0.33,-6.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,-1.0,2.52,0.75,-0.37,0.66,0.41,-1.58,-0.05,-0.02,1.27,0.0,-0.3,0.68,1.2,-0.09,-0.03,0.0,0.08,-0.02,0.06,0.0,-0.01,1.2,-0.02,-0.02,0.06
45,"A man who ran a popular Vancouver housing rentals group on Facebook is being accused by numerous women who say he targeted them for dates online and when they rejected him, they were bombarded with racist, misogynistic and abusive messages.",The New York Police Department says it will soon expunge DNA profiles of some people who've never been convicted of a crime from the city's local DNA database as part of a larger reform of its collection policies.,1.0,201,40,10,10,2,40.0,5.025,0,20.0,0.0,2.5,7.5,34,0,0,0,0,0,2,0,0,34,0,0,2,25.0,2.0,4.0,-5.0,0.0,2.0,0.39,0.0,3.33,0.0,-0.13,2.24,4.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.13,0.9,-0.26,0.59,0.4,-1.27,-0.06,-0.02,1.37,0.0,-0.28,0.74,1.32,-0.09,-0.03,0.0,0.07,-0.02,0.09,0.0,-0.01,1.32,-0.02,-0.02,0.09
46,"Former Vancouver detective James Fisher helped a young woman set up a madam business, gave her advice about avoiding arrest and even demanded payment from a violent john on her behalf, a B.C. court heard last month.","At a time when people are increasingly paranoid about their personal safety and that of their friends and family, Citizen -- the real-time crime alert app -- is hoping people will trust its service to help give them some peace of mind.",1.0,179,37,6,16,4,12.666666666666666,4.837837837837838,0,0.0,0.0,2.7027027027027026,2.7027027027027026,31,0,0,0,0,0,4,0,0,31,0,0,4,-15.0,-5.0,-1.0,3.0,2.0,-29.33,0.22,0.0,-28.57,0.0,-2.06,-2.06,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.25,0.98,-0.25,0.65,0.43,-1.56,-0.07,-0.02,1.05,0.0,-0.26,0.7,1.38,-0.09,-0.03,-0.0,0.06,-0.02,0.15,0.0,-0.01,1.38,-0.02,-0.02,0.15
47,Southeast Asia's economic epicentre Singapore has once again been ranked as the best place in the world for East Asian expatriates.,"In my research on daylight saving time, I have found that Americans don't like it when Congress messes with their clocks.",1.0,111,21,3,8,2,21.0,5.285714285714286,0,33.33333333333333,0.0,4.761904761904762,0.0,19,0,0,0,0,0,0,0,0,19,0,0,0,10.0,0.0,-3.0,2.0,0.0,0.0,0.48,0.0,33.33,0.0,0.0,-4.76,-2.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,1.95,0.72,-0.3,0.54,0.42,-1.66,-0.07,-0.02,1.43,0.0,-0.19,0.61,1.18,-0.09,-0.03,-0.01,0.05,-0.02,0.13,0.0,-0.01,1.18,-0.02,-0.02,0.13
48,"A senior Trump administration official denounced the company as ""the Mafia"" and suggested it could spy on the British Parliament.","The brutal killing and mutilation of a 25-year-old woman in Mexico has sparked outrage and prompted calls for a change in the country's law, after several media outlets published a leaked photograph of the victim's disfigured body on their front pages.",1.0,110,20,4,6,2,20.0,5.5,0,0.0,0.0,0.0,0.0,18,0,0,0,0,0,1,0,0,18,0,0,1,-102.0,-21.0,-1.0,-9.0,0.0,-21.0,0.33,0.0,0.0,0.0,0.0,-7.32,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.69,0.45,-0.32,0.39,0.41,-1.78,-0.06,-0.02,1.12,0.0,-0.23,0.51,0.97,-0.09,-0.03,-0.01,0.04,-0.02,0.13,0.0,-0.01,0.97,-0.02,-0.02,0.13
49,"CNBC asked genetics experts to weigh in on why the consumer DNA market has stalled. And how 23andMe, Ancestry and others can continue to scale their businesses in light of that.","One person was killed and four more injured in a nightclub shooting in Hartford, Connecticut, police said Sunday morning.",1.0,147,31,7,10,3,15.5,4.741935483870968,0,0.0,0.0,0.0,0.0,27,0,0,0,1,0,1,0,0,27,0,0,1,44.0,12.0,3.0,3.0,1.0,-3.5,-0.68,0.0,-25.0,0.0,0.0,-5.26,10.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.21,0.42,-0.29,0.33,0.42,-1.98,-0.07,-0.02,0.81,0.0,-0.26,0.43,0.95,-0.09,-0.03,-0.01,0.05,-0.02,0.13,0.0,-0.01,0.95,-0.02,-0.02,0.13
50,One of the two young woman mistakenly believed she wasn't committing a crime because she was using water soluble paint.,"An 11-year-old boy was repeatedly stabbed during a home invasion in an apparent random attack, according to the police department in Grand Rapids, Michigan.",1.0,100,20,5,4,2,20.0,5.0,0,20.0,0.0,0.0,10.0,18,0,1,0,2,0,2,0,0,18,0,0,2,-33.0,-4.0,2.0,-6.0,0.0,-4.0,-0.54,0.0,-13.33,0.0,0.0,5.83,-4.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,-4.0,0.0,0.0,2.0,-1.17,0.17,-0.29,0.16,0.41,-2.08,-0.07,-0.02,0.92,0.0,-0.29,0.54,0.75,-0.09,-0.01,-0.01,0.07,-0.02,0.15,0.0,-0.01,0.75,-0.02,-0.02,0.15
51,"In search of new leads in the case of a suspicious death in the Slocan Valley last fall, Nelson RCMP have released the identity of the victim.","Jill Filipovic responds to the recording of Michael Bloomberg, recently surfaced and reportedly from 2015, describing stop-and-frisk and policing in highly racialized terms. If you need proof that Michael Bloomberg is the absolute wrong person to lead the div…",1.0,116,27,2,11,2,27.0,4.296296296296297,0,0.0,0.0,3.7037037037037033,11.11111111111111,18,0,0,0,0,0,0,0,0,18,0,0,0,-106.0,-12.0,-6.0,0.0,0.0,7.5,-1.4,0.0,-12.5,0.0,1.14,8.55,-12.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-12.0,0.0,0.0,-1.0,-2.19,0.06,-0.35,0.12,0.4,-2.05,-0.09,-0.02,0.63,0.0,-0.25,0.67,0.56,-0.09,-0.01,-0.02,0.06,-0.02,0.13,0.0,-0.01,0.56,-0.02,-0.02,0.13
52,B.C.'s money laundering problem will take centre stage on Monday as a commission begins to hear evidence about illegal activity in the province's economy.,"A federal judge Thursday criticized Attorney General William Barr for his handling of the Mueller report when it was released last spring, saying Barr's early description of the report didn't match the special counsel's actual conclusions.",1.0,131,24,4,11,4,8.666666666666666,5.458333333333333,0,0.0,0.0,0.0,8.333333333333332,24,0,0,0,0,0,0,0,0,24,0,0,0,-73.0,-12.0,-2.0,-4.0,2.0,-27.33,-0.21,0.0,-16.67,0.0,0.0,5.56,-5.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-5.0,0.0,0.0,-2.0,-2.89,-0.1,-0.38,0.09,0.43,-2.37,-0.08,-0.02,0.36,0.0,-0.29,0.74,0.49,-0.09,-0.01,-0.02,0.05,-0.02,0.11,0.0,-0.01,0.49,-0.02,-0.02,0.11
53,"Nirla Sharma, 44, failed to show up for work on Monday morning and did not take any personal belongings with her.","A young girl, known only as Fátima, was last seen being picked up from school by an unidentified woman in Mexico City on February 11.",1.0,93,21,4,6,2,21.0,4.428571428571429,0,0.0,0.0,4.761904761904762,4.761904761904762,21,0,0,0,1,0,0,0,0,21,0,0,0,-16.0,-4.0,-1.0,-1.0,0.0,-4.0,0.07,0.0,-20.0,0.0,4.76,4.76,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-4.26,-0.31,-0.4,-0.03,0.42,-2.44,-0.1,-0.02,0.09,0.0,-0.23,0.74,0.37,-0.09,-0.01,-0.02,0.06,-0.02,0.1,0.0,-0.01,0.37,-0.02,-0.02,0.1
54,"Canada must urgently create public registries that reveal the true owners of corporations in order to shed its international reputation as a destination for laundering the proceeds of crime, an inquiry into the issue heard Wednesday.","A California man who spent 14 years in prison for the murder of a newspaper columnist has been exonerated thanks to the same DNA technology that caught the Golden State Killer suspect, authorities said.",1.0,198,36,6,12,2,36.0,5.5,0,0.0,0.0,2.7777777777777777,5.555555555555555,31,0,0,0,0,0,1,0,0,31,0,0,1,29.0,2.0,0.0,-3.0,0.0,2.0,0.53,0.0,-16.67,0.0,2.78,-3.27,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.68,-0.24,-0.38,-0.04,0.41,-2.24,-0.09,-0.02,-0.16,0.0,-0.21,0.76,0.43,-0.09,-0.01,-0.02,0.05,-0.02,0.1,0.0,-0.01,0.43,-0.02,-0.02,0.1
55,Surrey RCMP say one person died at the scene of a crash in the 18300 block of Highway 10. Police say the pedestrian was pronounced deceased at the scene and the driver of the vehicle is co-operating.,"An associate of the drug cartel once run by El Chapo was charged with participating in an international drug conspiracy in federal court in Brooklyn, New York, according to a press release from the US Attorney's Office for the Eastern District of New York.",1.0,163,37,7,12,3,18.5,4.405405405405405,0,28.57142857142857,0.0,0.0,5.405405405405405,22,0,0,0,3,0,0,0,0,22,0,0,0,-50.0,-7.0,2.0,-8.0,1.0,-25.5,-0.44,0.0,8.57,0.0,0.0,3.13,-10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,-3.74,-0.15,-0.35,-0.05,0.42,-2.36,-0.11,-0.02,0.1,0.0,-0.24,0.77,0.34,-0.09,-0.01,-0.03,0.1,-0.02,0.08,0.0,-0.01,0.34,-0.02,-0.02,0.08
56,"The city council of Williams Lake in B.C.'s central Interior has been advocating for electronic monitoring of prolific offenders since 2016. This week, they were given the go ahead by Crown counsel to put tracking devices on a select few of those offenders.","Rep. Max Rose of New York, a Democratic congressman who represents a district President Donald Trump won in 2016, is accusing his likely GOP challenger Nicole Malliotakis of hating Trump, while his campaign questions her support for the President.",1.0,215,43,7,15,5,11.25,5.0,0,28.57142857142857,0.0,2.3255813953488373,0.0,40,0,0,1,1,0,0,0,0,40,0,0,0,6.0,4.0,2.0,-4.0,2.0,-8.25,-0.36,0.0,8.57,0.0,-2.8,-5.13,7.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,7.0,0.0,0.0,-4.0,-2.89,0.04,-0.32,-0.01,0.46,-2.6,-0.11,-0.02,0.36,0.0,-0.23,0.69,0.56,-0.09,-0.01,-0.01,0.11,-0.02,0.06,0.0,-0.01,0.56,-0.02,-0.02,0.06
57,Police are asking for the public's help to identify a man accused of breaking into a float plane terminal and stealing a plane in Vancouver on Friday.,"Elie Honig writes that Lindsey Graham's comments to ABC today about Bill Barr setting up a mechanism for communication with Rudy Giuliani to receive purportedly damaging information about the Bidens, if true, sacrifice the integrity of the DOJ.",1.0,124,27,6,10,2,27.0,4.592592592592593,0,16.666666666666664,0.0,0.0,7.4074074074074066,22,0,0,0,0,0,0,0,0,22,0,0,0,-83.0,-11.0,2.0,-7.0,0.0,-11.0,-0.85,0.0,16.67,0.0,0.0,4.78,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-3.63,-0.06,-0.3,-0.05,0.45,-2.56,-0.12,-0.02,0.4,0.0,-0.26,0.74,0.46,-0.09,-0.01,-0.01,0.1,-0.02,0.05,0.0,-0.01,0.46,-0.02,-0.02,0.05
58,B.C.'s attorney general hopes an inquiry into money laundering will answer lingering questions about how the criminal activity flourished in the province and identify those who allowed it to happen.,"Michael Bloomberg's campaign for the Democratic presidential nomination has been bombarded with criticism of one of his signature policies as mayor of New York City: ""Stop and frisk,"" the controversial police practice of temporarily detaining, questioning and…",1.0,169,30,7,8,4,10.666666666666666,5.633333333333334,0,0.0,0.0,0.0,3.3333333333333335,28,0,0,1,0,0,1,0,0,28,0,0,1,-55.0,-7.0,2.0,-8.0,3.0,-26.33,-0.42,0.0,-20.0,0.0,0.0,-2.07,-3.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.59,-0.1,-0.27,-0.13,0.48,-2.8,-0.11,-0.02,0.16,0.0,-0.29,0.72,0.47,-0.09,-0.01,0.0,0.09,-0.02,0.05,0.0,-0.01,0.47,-0.02,-0.02,0.05
