,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
28,"It was rare to see black hockey players in the 1950s, especially in rural Ontario. Unless you were in Mount Forest. Three black men were recruited to join the small-town Redmen team, where the trio dazzled packed arenas.","They knew Marley was the perfect dog. So when it came time to say goodbye to their beloved Labrador, Alicia and David Tschirhart did what they had to do to keep a part of Marley alive -- they cloned him.",1.0,183,38,7,11,4,12.666666666666666,4.815789473684211,0,42.857142857142854,0.0,2.631578947368421,0.0,26,0,0,0,1,0,1,0,0,26,0,0,1,19.0,-2.0,-4.0,1.0,1.0,-7.33,0.72,0.0,33.77,0.0,-2.37,0.0,-6.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,-6.0,0.0,0.0,-2.0,17.4,2.41,0.54,0.71,0.35,-2.28,0.14,0.0,1.79,0.0,-0.27,2.42,1.63,-0.16,-0.04,0.08,-0.05,-0.03,-0.05,0.0,0.0,1.63,-0.03,-0.04,-0.05
29,"An Iranian refugee who is trying to cross the border from Turkey into Greece described babies and the elderly waiting in freezing conditions, and Greek officials firing tear gas at refugees.","A comprehensive study of more than 72,000 confirmed and suspected cases of the novel coronavirus by Chinese scientists has revealed new information about the deadly infection which has brought much of the country to a halt.",1.0,160,31,6,10,2,31.0,5.161290322580645,0,16.666666666666664,0.0,0.0,3.225806451612903,27,0,0,0,0,0,0,0,0,27,0,0,0,-28.0,-5.0,2.0,2.0,0.0,-5.0,-0.06,0.0,16.67,0.0,-2.78,-2.33,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,16.83,2.31,0.55,0.65,0.33,-2.0,0.13,0.0,1.88,0.0,-0.33,2.36,1.6,-0.16,-0.04,0.08,-0.07,-0.03,-0.08,0.0,0.0,1.6,-0.03,-0.04,-0.08
30,"A nine-year-old boy is presumed drowned, police say, after being swept into Lake Erie on Saturday afternoon.","Concerns are mounting about how long the novel coronavirus may survive on surfaces -- so much so that China's central bank has taken measures to deep clean and destroy its cash, which changes hands multiple times a day, in an effort to contain the virus.",1.0,92,17,5,6,2,17.0,5.411764705882353,0,20.0,0.0,0.0,0.0,17,0,0,0,0,0,0,0,0,17,0,0,0,-118.0,-28.0,-5.0,-7.0,0.0,-28.0,0.75,0.0,10.0,0.0,-2.22,-4.44,-22.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,-22.0,0.0,0.0,-1.0,14.11,1.78,0.52,0.47,0.31,-2.19,0.14,0.0,2.07,0.0,-0.39,2.19,1.25,-0.16,-0.04,0.07,-0.09,-0.03,-0.11,0.0,0.0,1.25,-0.03,-0.04,-0.11
31,"Clive Cussler, the million-selling adventure writer and real-life thrill seeker who wove personal details and spectacular fantasies into his page-turning novels about underwater explorer Dirk Pitt, has died.","On February 19, 1942, President Franklin Delano Roosevelt gave the Secretary of War the authority to evacuate to designated military areas anyone deemed a US security threat.",1.0,180,28,3,12,2,28.0,6.428571428571429,0,0.0,0.0,7.142857142857142,3.571428571428571,26,0,0,0,0,0,1,0,0,26,0,0,1,32.0,1.0,-1.0,-1.0,0.0,1.0,0.95,0.0,0.0,0.0,7.14,-0.13,3.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,14.31,1.62,0.43,0.48,0.3,-2.03,0.18,0.0,1.62,0.0,-0.21,2.14,1.2,-0.16,-0.04,0.07,-0.1,-0.03,-0.11,0.0,0.0,1.2,-0.03,-0.04,-0.11
32,"The Scouts could be forced to sell off some of their vast property holdings, including campgrounds and hiking trails, to raise money for a compensation trust fund that could surpass a billion dollars.","There are already clusters of infection in several areas of the country. Financial markets are in turmoil, global travel is grinding to a halt, and many people worry about the safety of travel, work, school and meetings. Covid-19 is likely to get a lot worse …",1.0,168,33,9,10,2,33.0,5.090909090909091,0,11.11111111111111,0.0,6.0606060606060606,0.0,27,0,0,1,1,0,1,0,0,27,0,0,1,-47.0,-13.0,2.0,-7.0,-1.0,17.67,0.42,0.0,-46.03,0.0,3.89,-8.7,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,14.13,1.62,0.53,0.43,0.28,-1.73,0.17,0.0,1.54,0.0,-0.08,1.99,1.18,-0.16,-0.04,0.09,-0.09,-0.03,-0.1,0.0,0.0,1.18,-0.03,-0.04,-0.1
33,"Wuhan's health bureau announced Tuesday that Liu Zhiming, director of a hospital in the hard-hit Chinese city, is at least the seventh health worker to die of the COVID-19 disease.","At first glance the advertisement looks decent: A one-bedroom flat in London's trendy Camden Town, situated in a pretty townhouse and boasting ""high ceilings"" and ""designer marble worktops.""",1.0,151,30,3,14,2,30.0,5.033333333333333,0,33.33333333333333,0.0,0.0,6.666666666666667,23,0,0,0,0,0,0,0,0,23,0,0,0,-12.0,2.0,0.0,3.0,0.0,15.5,-0.79,0.0,33.33,0.0,-10.71,6.67,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,13.46,1.53,0.44,0.51,0.27,-1.53,0.16,0.0,2.11,0.0,-0.14,2.04,1.05,-0.16,-0.04,0.09,-0.11,-0.03,-0.13,0.0,0.0,1.05,-0.03,-0.04,-0.13
35,"Canadian charity GlobalMedic is spearheading efforts to get Bahamians working, homes back in liveable condition.","Elizabeth Warren's campaign settled on a message -- and she isn't changing it now, even as her path to the nomination begins to look narrower.",1.0,98,15,4,6,2,15.0,6.533333333333333,0,25.0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,0,15,0,0,0,-20.0,-10.0,-1.0,0.0,0.0,-10.0,1.81,0.0,25.0,0.0,0.0,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,-8.0,0.0,0.0,-4.0,12.8,1.15,0.37,0.53,0.24,-1.9,0.22,0.0,2.01,0.0,-0.24,1.99,0.86,-0.16,-0.04,0.08,-0.08,-0.03,-0.12,0.0,0.0,0.86,-0.03,-0.04,-0.12
36,Toddler's unexpected hug surprises pizza delivery man grieving loss of his daughter: 'It just meant a ton t... Fox News Toddler Hugs Pizza Delivery Guy Who Just Lost Teenage Daughter Yahoo News UK 2-year-old hugs pizza delivery driver not knowing he just lost…,"Like any institution, monarchies must adapt to remain relevant and in place.",1.0,218,43,5,28,2,21.5,5.069767441860465,0,0.0,0.0,2.3255813953488373,6.976744186046512,35,0,0,0,0,0,2,0,0,35,0,0,2,153.0,31.0,2.0,25.0,0.0,9.5,-0.35,0.0,0.0,0.0,2.33,6.98,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,14.03,1.43,0.35,0.97,0.23,-1.95,0.21,0.0,1.63,0.0,-0.23,2.05,1.08,-0.16,-0.04,0.07,-0.1,-0.03,-0.08,0.0,0.0,1.08,-0.03,-0.04,-0.08
37,"2 new NYC coronavirus patients in ICU, de Blasio says Fox News Five more New York coronavirus cases confirmed, bringing state total to 11 New York Post How coronavirus spread in New York: From a man to his family. Then a neighbor. Then friends. The Washington…","India already has over 500 million internet users, a number that's set to almost double in the next decade.",1.0,215,46,4,25,4,11.5,4.673913043478261,0,0.0,0.0,0.0,0.0,30,0,0,0,2,0,1,0,0,30,0,0,1,126.0,27.0,0.0,20.0,2.0,-7.5,-0.01,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,15.12,1.78,0.3,1.31,0.28,-2.25,0.19,0.0,1.26,0.0,-0.27,1.92,1.14,-0.16,-0.04,0.07,-0.06,-0.03,-0.08,0.0,0.0,1.14,-0.03,-0.04,-0.08
38,Perpetrators of domestic violence in First Nations communities east of Regina are often court-ordered to take a 52-week intervention program to try to break the cycle of violence and heal the family.,This nursing home is at the center of Washington's coronavirus. Here's what one first responder saw there CNN Nursing Home at Center of Washington Coronavirus Outbreak Target of Criticism The Wall Street Journal Opinion: 1 Unfathomable Toll Of The Coronavirus…,1.0,168,32,5,12,2,32.0,5.25,0,20.0,0.0,3.125,3.125,22,0,0,0,0,0,0,0,0,22,0,0,0,-53.0,-8.0,3.0,-10.0,0.0,12.0,-0.28,0.0,-30.0,0.0,3.12,3.12,-11.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,14.95,1.75,0.29,1.3,0.26,-2.01,0.19,0.0,1.43,0.0,-0.24,1.88,1.0,-0.16,-0.04,0.06,-0.08,-0.03,-0.1,0.0,0.0,1.0,-0.03,-0.04,-0.1
39,A self-employed Vancouver mother says she can't afford to miss work even if she might have symptoms of COVID-19 because she doesn't have paid sick leave.,"At least 15 children were killed Friday when a fire broke out at a Haiti children's home run by an American religious non-profit, police said.",1.0,128,26,9,6,2,26.0,4.923076923076923,0,0.0,0.0,7.6923076923076925,11.538461538461538,21,0,1,0,0,0,3,0,0,21,0,0,3,10.0,1.0,5.0,-2.0,0.0,1.0,0.2,0.0,-25.0,0.0,7.69,3.54,-2.0,0.0,1.0,0.0,-1.0,0.0,3.0,0.0,0.0,-2.0,0.0,0.0,3.0,13.79,1.57,0.37,1.14,0.25,-1.94,0.18,0.0,1.09,0.0,-0.09,2.05,0.85,-0.16,-0.02,0.06,-0.09,-0.03,-0.05,0.0,0.0,0.85,-0.03,-0.04,-0.05
40,"As 14-day quarantines for the coronavirus continue both at CFB Trenton and on a luxury cruise ship, those in isolation contend with the psychological effects and try to fend off cabin fever.","A 24-year-old man was killed by an ax-wielding group near a primary school in Australia, as parents picked up their children on Thursday, according to CNN affiliate Seven News.",1.0,159,32,3,11,2,32.0,4.96875,0,0.0,0.0,3.125,9.375,28,0,0,0,0,0,0,0,0,28,0,0,0,11.0,3.0,-1.0,0.0,0.0,3.0,-0.13,0.0,-25.0,0.0,3.12,5.93,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,13.44,1.55,0.31,1.11,0.24,-1.72,0.18,0.0,0.77,0.0,-0.06,2.16,0.87,-0.16,-0.02,0.06,-0.11,-0.03,-0.07,0.0,0.0,0.87,-0.03,-0.04,-0.07
41,"Rates of intimate partner violence in the North are among the highest in the country, and yet there are only 14 shelters total across all three territories.","At daybreak on the shores of the island nation of São Tomé e Príncipe, Sunny Dolat transformed into a high priest. Before an intimate audience at the 2019 N'golá Biennial of Arts and Culture, and joined by 46 models, the Kenyan creative director and fashion c…",1.0,130,27,2,8,2,27.0,4.814814814814815,0,100.0,0.0,3.7037037037037033,0.0,20,0,0,1,2,0,0,0,0,20,0,0,0,-85.0,-19.0,0.0,-13.0,0.0,4.0,0.14,0.0,100.0,0.0,-0.64,0.0,-16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,12.42,1.41,0.22,1.01,0.23,-1.63,0.16,0.0,2.84,0.0,-0.02,2.04,0.7,-0.16,-0.02,0.08,-0.07,-0.03,-0.09,0.0,0.0,0.7,-0.03,-0.04,-0.09
42,Canadians who lost family members and loved ones when a Boeing 737 Max crashed in Ethiopia almost a year ago finally got their apology from Transport Minister Marc Garneau.,A new analysis finds there's no support for current recommendations that two-year-olds move from full-fat to reduced-fat dairy products to reduce risk for obesity and heart problems.,1.0,144,29,3,13,2,29.0,4.9655172413793105,0,0.0,0.0,3.4482758620689653,6.896551724137931,27,0,0,0,1,0,1,0,0,27,0,0,1,-12.0,2.0,-1.0,3.0,0.0,2.0,-0.81,0.0,0.0,0.0,-3.96,-0.51,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,11.77,1.32,0.16,1.04,0.22,-1.5,0.16,0.0,2.49,0.0,0.02,2.08,0.7,-0.16,-0.02,0.07,-0.06,-0.03,-0.09,0.0,0.0,0.7,-0.03,-0.04,-0.09
43,Finance Minister Bill Morneau was told weeks into the Liberals' second mandate that Canadians are most worried about affordability in areas where governments have a lot of power over prices — particularly child care.,"Newly leaked Chinese records have revealed for the first time the system by which hundreds of thousands of Uyghurs have been monitored and detained in heavily fortified internment centers across Xinjiang. According to the leak, Chinese citizens can be sent to…",1.0,183,34,5,15,2,34.0,5.382352941176471,0,40.0,0.0,0.0,2.941176470588235,34,0,0,1,0,0,0,0,0,34,0,0,0,-37.0,-7.0,-7.0,3.0,0.0,13.5,0.02,0.0,23.33,0.0,0.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.03,1.35,0.15,1.1,0.21,-1.26,0.16,0.0,3.06,0.0,-0.03,2.04,0.86,-0.16,-0.02,0.09,-0.08,-0.03,-0.11,0.0,0.0,0.86,-0.03,-0.04,-0.11
44,"A Saskatoon woman is pleading for help after her daughter, who has a young child, was refused refugee status by the Canadian government.","Indian graffiti artist Epoc was taking a break from painting his towering, multicolored mural in Kannagi Nagar when he made a surprisingly frank admission.",1.0,114,23,5,8,2,23.0,4.956521739130435,0,40.0,0.0,0.0,4.3478260869565215,23,0,0,0,0,0,2,0,0,23,0,0,2,-18.0,-1.0,0.0,0.0,0.0,-1.0,-0.54,0.0,20.0,0.0,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.75,1.14,0.14,1.01,0.21,-1.28,0.15,0.0,3.61,0.0,-0.07,2.02,0.76,-0.16,-0.02,0.09,-0.09,-0.03,-0.08,0.0,0.0,0.76,-0.03,-0.04,-0.08
45,"Language has a lot of power, and labelling people as 'addicts' lowers self-esteem, adds to social isolation, and can prevent people from getting needed care, writes Dr. Laura MacKinnon.","Quaden Bayles, a 9-year-old Australian boy who won the support of well-wishers around the world after being bullied for his dwarfism, has led out a rugby league team in front of thousands of cheering fans.",1.0,157,29,9,12,3,14.5,5.413793103448276,0,0.0,0.0,0.0,3.4482758620689653,25,0,0,0,0,0,0,0,0,25,0,0,0,-14.0,-6.0,3.0,-1.0,1.0,-20.5,0.53,0.0,0.0,0.0,-14.29,3.45,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,10.46,1.06,0.21,1.01,0.22,-1.48,0.16,0.0,3.27,0.0,-0.12,1.99,0.72,-0.16,-0.02,0.08,-0.1,-0.03,-0.1,0.0,0.0,0.72,-0.03,-0.04,-0.1
46,"Feeling trapped in Canada with no way of visiting his family back in Lebanon, Salam Al Sayed Ali of Windsor, Ont. said his problems all began when the U.S. denied him entry. Now, he can't board planes that fly over American soil, even for mere minutes.","Salvatore ""Sam"" Anello, the grandfather charged in the death of his 18-month-old granddaughter who fell from a cruise ship, will change his plea to guilty, according to his attorney.",1.0,207,46,8,17,6,9.4,4.5,0,0.0,0.0,0.0,6.521739130434782,40,0,0,1,0,0,4,0,0,40,0,0,4,53.0,17.0,3.0,8.0,4.0,-19.6,-0.81,0.0,0.0,0.0,0.0,-7.27,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,11.25,1.35,0.26,1.11,0.3,-1.78,0.14,0.0,2.94,0.0,-0.16,2.03,0.99,-0.16,-0.02,0.1,-0.11,-0.03,-0.03,0.0,0.0,0.99,-0.03,-0.04,-0.03
47,"At around 1 p.m. demonstrators from Saskatoon gathered at the rail lines near Avenue J South, holding signs, placing pallets on both sides of the track and establishing a small camp of roughly 20 people beside the rail line.","India's Supreme Court ruled on Monday in favor of equal rights in the armed forces, ordering the government to grant permanent commission and command positions to women officers on par with men.",1.0,186,39,4,16,4,13.333333333333334,4.769230769230769,0,0.0,0.0,0.0,5.128205128205128,32,0,0,0,2,0,0,0,0,32,0,0,0,23.0,7.0,1.0,1.0,2.0,-18.67,-0.32,0.0,0.0,0.0,-3.12,5.13,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.57,1.48,0.23,1.19,0.33,-1.99,0.13,0.0,2.62,0.0,-0.19,2.03,1.09,-0.16,-0.02,0.1,-0.08,-0.03,-0.05,0.0,0.0,1.09,-0.03,-0.04,-0.05
48,B.C. Finance Minister Carole James has announced she has been diagnosed with Parkinson's disease.,"British Prime Ministe is facing calls to sack a controversial advisor who has previously said that black Americans have lower IQs than white Americans and has voiced support for compulsory contraception in order to prevent the creation of a ""permanent undercl…",1.0,84,14,5,7,4,5.0,6.0,0,20.0,0.0,0.0,0.0,12,0,0,0,0,0,1,0,0,12,0,0,1,-136.0,-27.0,-4.0,-6.0,3.0,-36.0,0.63,0.0,8.89,0.0,-2.44,-4.88,-21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-21.0,0.0,0.0,1.0,9.79,1.1,0.22,1.08,0.36,-2.35,0.14,0.0,2.73,0.0,-0.23,1.93,0.78,-0.16,-0.02,0.09,-0.1,-0.03,-0.05,0.0,0.0,0.78,-0.03,-0.04,-0.05
49,"Nick Taylor of Abbotsford, B.C., led wire-to-wire to win the AT&T Pebble Beach Pro-Am, for his second career victory on the PGA Tour.","After numerous Italian communities have tried to revive their dwindling populations by selling off dilapidated homes for little more than a dollar, one town has come up with a new approach.",1.0,111,23,2,14,4,8.333333333333334,4.826086956521739,0,0.0,0.0,13.043478260869565,0.0,21,0,0,0,0,0,1,0,0,21,0,0,1,-48.0,-8.0,-5.0,7.0,2.0,-22.67,-0.3,0.0,0.0,0.0,9.82,-6.45,-8.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,8.62,0.91,0.15,1.12,0.39,-2.64,0.14,0.0,2.43,0.0,-0.01,1.84,0.66,-0.16,-0.02,0.09,-0.11,-0.03,-0.05,0.0,0.0,0.66,-0.03,-0.04,-0.05
50,"Yohanen and Shifra Lowen, two former Hasidic Jews who claim the Quebec government didn't do enough to ensure they received a proper education, are headed to trial in a case that could reshape how the province oversees private religious schools.","In offices across Asia, desks are empty, as the region grapples with the deadly coronavirus. Instead, millions are participating in what may be the world's biggest work-from-home experiment.",1.0,205,40,10,12,2,40.0,5.125,0,10.0,0.0,5.0,0.0,34,0,0,0,1,0,0,0,0,34,0,0,0,42.0,12.0,4.0,4.0,-1.0,26.0,-0.7,0.0,-40.0,0.0,5.0,-3.57,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,9.35,1.06,0.23,1.12,0.38,-2.29,0.13,0.0,2.34,0.0,0.05,1.74,0.8,-0.16,-0.02,0.09,-0.1,-0.03,-0.07,0.0,0.0,0.8,-0.03,-0.04,-0.07
51,"This year's Governor General's Performing Arts Awards will be a star-studded affair, with internationally renowned actors Ryan Reynolds, Catherine O'Hara and Tantoo Cardinal among the laureates.","Around 70,000 years ago, a Neanderthal was laid to rest in Shanidar Cave. Excavations in recent years have slowly revealed its entire upper body, including a lower back, the clenched bones of a right hand and the left hand almost acting as a pillow beneath th…",1.0,169,26,2,15,2,26.0,6.5,0,50.0,0.0,3.8461538461538463,0.0,26,0,0,0,0,0,0,0,0,26,0,0,0,-46.0,-20.0,-4.0,0.0,0.0,3.0,1.83,0.0,33.33,0.0,1.67,-2.17,-8.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-8.0,0.0,0.0,-1.0,9.35,0.93,0.17,1.17,0.37,-2.23,0.16,0.0,3.02,0.0,0.09,1.65,0.77,-0.16,-0.02,0.08,-0.11,-0.03,-0.08,0.0,0.0,0.77,-0.03,-0.04,-0.08
52,"Access to provincial health care for veterans and their families can be “disjointed and irregular” depending upon where they live in the country, say internal federal documents.","The sweeping scourge of the Black Death in 14th century England was so great it forced city-dwelling victims out to countryside hospitals, based on the tragic findings in a mass grave in Lincolnshire, England.",1.0,151,27,6,8,2,27.0,5.592592592592593,0,16.666666666666664,0.0,0.0,3.7037037037037033,25,0,0,0,0,0,1,0,0,25,0,0,1,-25.0,-7.0,2.0,-5.0,0.0,-7.0,0.42,0.0,-8.33,0.0,-5.88,-2.18,-4.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,9.01,0.84,0.17,1.09,0.36,-2.15,0.16,0.0,3.05,0.0,0.05,1.64,0.73,-0.16,-0.02,0.08,-0.12,-0.03,-0.08,0.0,0.0,0.73,-0.03,-0.04,-0.08
53,A violin teacher convicted of multiple sexual assault-related charges has been sentenced Monday.,"In the foothills of the Sierra de los Órganos Mountains, more than two hours west of Havana, a trickle of riders on horseback descends a reddish-brown mountain in a serpentine line. They smile as they pass a group of hikers and continue on their ride.",1.0,84,13,4,3,2,13.0,6.461538461538462,0,25.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,13,0,0,0,-123.0,-32.0,0.0,-10.0,-1.0,-9.5,1.86,0.0,25.0,0.0,-2.22,0.0,-20.0,-2.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,-20.0,0.0,0.0,-2.0,7.45,0.48,0.15,0.92,0.35,-2.33,0.19,0.0,3.23,0.0,0.01,1.56,0.47,-0.16,-0.02,0.08,-0.13,-0.03,-0.1,0.0,0.0,0.47,-0.03,-0.04,-0.1
54,Police and school officials on P.E.I. say they received an anonymous tip that someone was planning to bring a firearm to a school on Monday.,"A private group that supports President Donald Trump's border wall effort is communicating with the administration on plans to build a wall along the southern border and donate it to the US government, according to interviews and correspondence obtained exclu…",1.0,116,25,5,9,5,6.75,4.64,0,20.0,0.0,0.0,0.0,17,0,0,0,0,0,0,0,0,17,0,0,0,-105.0,-15.0,-2.0,-7.0,4.0,-33.25,-0.89,0.0,5.71,0.0,-2.5,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,-1.0,6.52,0.36,0.14,0.86,0.39,-2.62,0.17,0.0,3.31,0.0,-0.03,1.47,0.3,-0.16,-0.02,0.07,-0.14,-0.03,-0.11,0.0,0.0,0.3,-0.03,-0.04,-0.11
55,"Mahalia Yakeleya-Newmark is one of 20 changemakers selected for the NDN Collective's 2020 changemaker fellowship. Her project includes a series of five murals with the theme ""strong people, strong communities.""","In a city where new bars and restaurants open all the time, the old, revered favorites take on a different meaning. Explore CNN Travel's picks for dimly lit nooks, shiny bartops and cavernous corners worth returning to again and again.",1.0,181,30,3,13,3,10.333333333333334,6.033333333333333,0,33.33333333333333,0.0,6.666666666666667,0.0,26,0,0,0,4,0,0,0,0,26,0,0,0,-15.0,-10.0,0.0,0.0,0.0,-9.67,1.13,0.0,33.33,0.0,1.67,0.0,-7.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,6.79,0.33,0.09,0.88,0.4,-2.84,0.19,0.0,3.63,0.0,0.06,1.4,0.29,-0.16,-0.02,0.07,-0.08,-0.03,-0.13,0.0,0.0,0.29,-0.03,-0.04,-0.13
56,"The RCMP denied using facial recognition technology as recently as January - before disclosing a few weeks later it had been using Clearview AI, a controversial app that has harvested billions of personal photos from social media, for months.","President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",1.0,204,39,8,12,2,39.0,5.230769230769231,0,12.5,0.0,0.0,5.128205128205128,33,0,0,1,0,0,1,0,0,33,0,0,1,-17.0,-1.0,4.0,-5.0,-1.0,25.67,-0.29,0.0,12.5,0.0,-2.5,-2.37,2.0,0.0,0.0,1.0,-3.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,-2.0,7.45,0.45,0.14,0.88,0.39,-2.54,0.19,0.0,3.57,0.0,0.02,1.41,0.4,-0.16,-0.02,0.08,-0.09,-0.03,-0.12,0.0,0.0,0.4,-0.03,-0.04,-0.12
57,"A 105-year-old who lives on her own in west London, Ont. is wondering why her personal support worker's home care visits were cut back from three times a day to once a day.","Según las cifras más recientes reportadas por el INEGI, en los últimos diez años las cifras de asesinatos de extranjeros en México han aumentado. Esto coincide con el aumento de la violencia y el record de asesinatos en el país en los últimos años.",1.0,140,33,6,10,3,16.5,4.242424242424242,0,33.33333333333333,0.0,3.0303030303030303,0.0,29,0,0,0,1,0,4,0,0,29,0,0,4,-65.0,-11.0,4.0,-8.0,0.0,-5.5,-0.42,0.0,33.33,0.0,3.03,0.0,7.0,-14.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,4.0,6.98,0.47,0.15,0.85,0.4,-2.65,0.17,0.0,3.87,0.0,0.04,1.34,0.44,-0.16,-0.02,0.08,-0.08,-0.03,-0.07,0.0,0.0,0.44,-0.03,-0.04,-0.07
58,Edmonton's Housing First initiative aims to eliminate chronic homelessness in the city by 2022.,"A 6-year-old boy was killed and a 9-year-old girl left critically injured when someone opened fire on their car in St. Louis, Missouri, Saturday afternoon.",1.0,82,14,1,7,2,14.0,5.857142857142857,0,0.0,0.0,0.0,7.142857142857142,14,0,0,0,1,0,0,0,0,14,0,0,0,-49.0,-11.0,-4.0,-3.0,-1.0,1.5,0.62,0.0,-20.0,0.0,0.0,3.14,-11.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,-1.0,5.55,0.17,0.07,0.77,0.39,-2.79,0.18,0.0,3.6,0.0,0.0,1.39,0.22,-0.16,-0.02,0.08,-0.07,-0.03,-0.09,0.0,0.0,0.22,-0.03,-0.04,-0.09
